ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
rtr:G0R0, send_bit_count, port0, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port0, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port0, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port0, Accumulator, 87668586001, 0, 83836373, 1001079780883, 88677
rtr:G0R0, send_bit_count, port1, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port1, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port1, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port1, Accumulator, 87668586001, 0, 83837371, 1009145923323, 88799
rtr:G0R0, send_bit_count, port2, Accumulator, 87668586001, 0, 21671360, 9882122240, 47525
rtr:G0R0, send_packet_count, port2, Accumulator, 87668586001, 0, 47525, 47525, 47525
rtr:G0R0, output_port_stalls, port2, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port2, Accumulator, 87668586001, 0, 83987958, 13845524683716, 78765
rtr:G0R0, send_bit_count, port3, Accumulator, 87668586001, 0, 21673152, 9882925056, 47529
rtr:G0R0, send_packet_count, port3, Accumulator, 87668586001, 0, 47529, 47529, 47529
rtr:G0R0, output_port_stalls, port3, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port3, Accumulator, 87668586001, 0, 83994766, 24076163659628, 77311
rtr:G0R0, send_bit_count, port4, Accumulator, 87668586001, 0, 21672704, 9882724352, 47528
rtr:G0R0, send_packet_count, port4, Accumulator, 87668586001, 0, 47528, 47528, 47528
rtr:G0R0, output_port_stalls, port4, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port4, Accumulator, 87668586001, 0, 84067024, 46703705655536, 66761
rtr:G0R0, send_bit_count, port5, Accumulator, 87668586001, 0, 10513408, 4794056704, 23056
rtr:G0R0, send_packet_count, port5, Accumulator, 87668586001, 0, 23056, 23056, 23056
rtr:G0R0, output_port_stalls, port5, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port5, Accumulator, 87668586001, 0, 87209374, 56681897611508, 42048
rtr:G0R0, send_bit_count, port6, Accumulator, 87668586001, 0, 10506688, 4791046144, 23041
rtr:G0R0, send_packet_count, port6, Accumulator, 87668586001, 0, 23041, 23041, 23041
rtr:G0R0, output_port_stalls, port6, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port6, Accumulator, 87668586001, 0, 87187820, 56154805396120, 42522
rtr:G0R0, send_bit_count, port7, Accumulator, 87668586001, 0, 10506240, 4790845440, 23040
rtr:G0R0, send_packet_count, port7, Accumulator, 87668586001, 0, 23040, 23040, 23040
rtr:G0R0, output_port_stalls, port7, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port7, Accumulator, 87668586001, 0, 86466344, 66455789864240, 41986
rtr:G0R0, send_bit_count, port8, Accumulator, 87668586001, 0, 10506240, 4790845440, 23040
rtr:G0R0, send_packet_count, port8, Accumulator, 87668586001, 0, 23040, 23040, 23040
rtr:G0R0, output_port_stalls, port8, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R0, idle_time, port8, Accumulator, 87668586001, 0, 86488682, 68737063370940, 41516
rtr:G0R0, xbar_stalls, port0, Accumulator, 87668586001, 0, 7859, 7859, 7859
rtr:G0R0, xbar_stalls, port1, Accumulator, 87668586001, 0, 8441, 8441, 8441
rtr:G0R0, xbar_stalls, port2, Accumulator, 87668586001, 0, 6416, 6416, 6416
rtr:G0R0, xbar_stalls, port3, Accumulator, 87668586001, 0, 6155, 6155, 6155
rtr:G0R0, xbar_stalls, port4, Accumulator, 87668586001, 0, 4516, 4516, 4516
rtr:G0R0, xbar_stalls, port5, Accumulator, 87668586001, 0, 1222, 1222, 1222
rtr:G0R0, xbar_stalls, port6, Accumulator, 87668586001, 0, 898, 898, 898
rtr:G0R0, xbar_stalls, port7, Accumulator, 87668586001, 0, 898, 898, 898
rtr:G0R0, xbar_stalls, port8, Accumulator, 87668586001, 0, 1182, 1182, 1182
rtr:G0R1, send_bit_count, port0, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port0, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port0, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, idle_time, port0, Accumulator, 87668586001, 0, 83838677, 1012552963677, 88734
rtr:G0R1, send_bit_count, port1, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port1, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port1, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, idle_time, port1, Accumulator, 87668586001, 0, 83837191, 998086776437, 88970
rtr:G0R1, send_bit_count, port2, Accumulator, 87668586001, 0, 21671360, 9882122240, 47525
rtr:G0R1, send_packet_count, port2, Accumulator, 87668586001, 0, 47525, 47525, 47525
rtr:G0R1, output_port_stalls, port2, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, idle_time, port2, Accumulator, 87668586001, 0, 83974924, 8132208422408, 79337
rtr:G0R1, send_bit_count, port3, Accumulator, 87668586001, 0, 21670464, 9881720832, 47523
rtr:G0R1, send_packet_count, port3, Accumulator, 87668586001, 0, 47523, 47523, 47523
rtr:G0R1, output_port_stalls, port3, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, idle_time, port3, Accumulator, 87668586001, 0, 84081630, 28409780749732, 67187
rtr:G0R1, send_bit_count, port4, Accumulator, 87668586001, 0, 21670912, 9881921536, 47524
rtr:G0R1, send_packet_count, port4, Accumulator, 87668586001, 0, 47524, 47524, 47524
rtr:G0R1, output_port_stalls, port4, Accumulator, 87668586001, 0, 0, 0, 0
rtr:G0R1, idle_time, port4, Accumulator, 87668586001, 0, 83992462, 24239030731604, 77772
