ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
rtr:G0R0, send_bit_count, port0, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port0, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port0, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port0, Accumulator, 9185156001, 0, 8748409, 88936259541, 9875
rtr:G0R0, send_bit_count, port1, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port1, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port1, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port1, Accumulator, 9185156001, 0, 8749901, 87747460933, 9904
rtr:G0R0, send_bit_count, port2, Accumulator, 9185156001, 0, 2409920, 1098905600, 5285
rtr:G0R0, send_packet_count, port2, Accumulator, 9185156001, 0, 5285, 5285, 5285
rtr:G0R0, output_port_stalls, port2, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port2, Accumulator, 9185156001, 0, 8767872, 1244758383656, 8767
rtr:G0R0, send_bit_count, port3, Accumulator, 9185156001, 0, 2411712, 1099708416, 5289
rtr:G0R0, send_packet_count, port3, Accumulator, 9185156001, 0, 5289, 5289, 5289
rtr:G0R0, output_port_stalls, port3, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port3, Accumulator, 9185156001, 0, 8762984, 2244345668616, 8775
rtr:G0R0, send_bit_count, port4, Accumulator, 9185156001, 0, 2411264, 1099507712, 5288
rtr:G0R0, send_packet_count, port4, Accumulator, 9185156001, 0, 5288, 5288, 5288
rtr:G0R0, output_port_stalls, port4, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port4, Accumulator, 9185156001, 0, 8759328, 4406387753048, 7679
rtr:G0R0, send_bit_count, port5, Accumulator, 9185156001, 0, 1174528, 535527424, 2576
rtr:G0R0, send_packet_count, port5, Accumulator, 9185156001, 0, 2576, 2576, 2576
rtr:G0R0, output_port_stalls, port5, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port5, Accumulator, 9185156001, 0, 9128490, 6103503100588, 4615
rtr:G0R0, send_bit_count, port6, Accumulator, 9185156001, 0, 1167808, 532516864, 2561
rtr:G0R0, send_packet_count, port6, Accumulator, 9185156001, 0, 2561, 2561, 2561
rtr:G0R0, output_port_stalls, port6, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port6, Accumulator, 9185156001, 0, 9107700, 5924124597200, 4707
rtr:G0R0, send_bit_count, port7, Accumulator, 9185156001, 0, 1167360, 532316160, 2560
rtr:G0R0, send_packet_count, port7, Accumulator, 9185156001, 0, 2560, 2560, 2560
rtr:G0R0, output_port_stalls, port7, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port7, Accumulator, 9185156001, 0, 8400212, 6174484264000, 4684
rtr:G0R0, send_bit_count, port8, Accumulator, 9185156001, 0, 1167360, 532316160, 2560
rtr:G0R0, send_packet_count, port8, Accumulator, 9185156001, 0, 2560, 2560, 2560
rtr:G0R0, output_port_stalls, port8, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R0, idle_time, port8, Accumulator, 9185156001, 0, 8415466, 6454333600180, 4572
rtr:G0R0, xbar_stalls, port0, Accumulator, 9185156001, 0, 879, 879, 879
rtr:G0R0, xbar_stalls, port1, Accumulator, 9185156001, 0, 926, 926, 926
rtr:G0R0, xbar_stalls, port2, Accumulator, 9185156001, 0, 686, 686, 686
rtr:G0R0, xbar_stalls, port3, Accumulator, 9185156001, 0, 702, 702, 702
rtr:G0R0, xbar_stalls, port4, Accumulator, 9185156001, 0, 659, 659, 659
rtr:G0R0, xbar_stalls, port5, Accumulator, 9185156001, 0, 126, 126, 126
rtr:G0R0, xbar_stalls, port6, Accumulator, 9185156001, 0, 56, 56, 56
rtr:G0R0, xbar_stalls, port7, Accumulator, 9185156001, 0, 91, 91, 91
rtr:G0R0, xbar_stalls, port8, Accumulator, 9185156001, 0, 103, 103, 103
rtr:G0R1, send_bit_count, port0, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port0, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port0, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, idle_time, port0, Accumulator, 9185156001, 0, 8751079, 87003866787, 9855
rtr:G0R1, send_bit_count, port1, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port1, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port1, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, idle_time, port1, Accumulator, 9185156001, 0, 8751609, 88217997401, 9839
rtr:G0R1, send_bit_count, port2, Accumulator, 9185156001, 0, 2409920, 1098905600, 5285
rtr:G0R1, send_packet_count, port2, Accumulator, 9185156001, 0, 5285, 5285, 5285
rtr:G0R1, output_port_stalls, port2, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, idle_time, port2, Accumulator, 9185156001, 0, 8758870, 880165621292, 8835
rtr:G0R1, send_bit_count, port3, Accumulator, 9185156001, 0, 2409024, 1098504192, 5283
rtr:G0R1, send_packet_count, port3, Accumulator, 9185156001, 0, 5283, 5283, 5283
rtr:G0R1, output_port_stalls, port3, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, idle_time, port3, Accumulator, 9185156001, 0, 8779272, 2655081642240, 7473
rtr:G0R1, send_bit_count, port4, Accumulator, 9185156001, 0, 2409472, 1098704896, 5284
rtr:G0R1, send_packet_count, port4, Accumulator, 9185156001, 0, 5284, 5284, 5284
rtr:G0R1, output_port_stalls, port4, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, idle_time, port4, Accumulator, 9185156001, 0, 8765280, 2232018448208, 8661
rtr:G0R1, send_bit_count, port5, Accumulator, 9185156001, 0, 1167360, 532316160, 2560
rtr:G0R1, send_packet_count, port5, Accumulator, 9185156001, 0, 2560, 2560, 2560
rtr:G0R1, output_port_stalls, port5, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, idle_time, port5, Accumulator, 9185156001, 0, 8429336, 6617429878672, 4572
rtr:G0R1, send_bit_count, port6, Accumulator, 9185156001, 0, 1167360, 532316160, 2560
rtr:G0R1, send_packet_count, port6, Accumulator, 9185156001, 0, 2560, 2560, 2560
rtr:G0R1, output_port_stalls, port6, Accumulator, 9185156001, 0, 0, 0, 0
rtr:G0R1, idle_time, port6, Accumulator, 9185156001, 0, 8458674, 6262075035548, 4627
