ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
rtr:G0R0, send_bit_count, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, idle_time, port0, Accumulator, 4655855150411, 0, 3563533916, 4209049486368936, 251778
rtr:G0R0, send_bit_count, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, idle_time, port1, Accumulator, 4655855150411, 0, 3562723876, 3202670195583332, 243495
rtr:G0R0, send_bit_count, port2, Accumulator, 4655855150411, 0, 1025973440, 16753650667520, 68805
rtr:G0R0, send_packet_count, port2, Accumulator, 4655855150411, 0, 68805, 68805, 68805
rtr:G0R0, output_port_stalls, port2, Accumulator, 4655855150411, 0, 39621938769, 196508460689119107, 12577
rtr:G0R0, idle_time, port2, Accumulator, 4655855150411, 0, 4485460792, 384273271020708750, 8600
rtr:G0R0, send_bit_count, port3, Accumulator, 4655855150411, 0, 8207773632, 134029199118336, 550409
rtr:G0R0, send_packet_count, port3, Accumulator, 4655855150411, 0, 550409, 550409, 550409
rtr:G0R0, output_port_stalls, port3, Accumulator, 4655855150411, 0, 175654638566, 502143471215234576, 90533
rtr:G0R0, idle_time, port3, Accumulator, 4655855150411, 0, 3437310064, 103995444734270630, 67630
rtr:G0R0, send_bit_count, port4, Accumulator, 4655855150411, 0, 8207773184, 134029198917632, 550408
rtr:G0R0, send_packet_count, port4, Accumulator, 4655855150411, 0, 550408, 550408, 550408
rtr:G0R0, output_port_stalls, port4, Accumulator, 4655855150411, 0, 191392806557, 523902776565416243, 104835
rtr:G0R0, idle_time, port4, Accumulator, 4655855150411, 0, 3398697073, 118394432310748741, 68440
rtr:G0R0, send_bit_count, port5, Accumulator, 4655855150411, 0, 7168, 3211264, 16
rtr:G0R0, send_packet_count, port5, Accumulator, 4655855150411, 0, 16, 16, 16
rtr:G0R0, output_port_stalls, port5, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, idle_time, port5, Accumulator, 4655855150411, 0, 1284, 89128, 26
rtr:G0R0, send_bit_count, port6, Accumulator, 4655855150411, 0, 448, 200704, 1
rtr:G0R0, send_packet_count, port6, Accumulator, 4655855150411, 0, 1, 1, 1
rtr:G0R0, output_port_stalls, port6, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, idle_time, port6, Accumulator, 4655855150411, 0, 263, 69169, 1
rtr:G0R0, send_bit_count, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, idle_time, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, send_bit_count, port8, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port8, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port8, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, idle_time, port8, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, xbar_stalls, port0, Accumulator, 4655855150411, 0, 327490384, 327490384, 327490384
rtr:G0R0, xbar_stalls, port1, Accumulator, 4655855150411, 0, 346816194, 346816194, 346816194
rtr:G0R0, xbar_stalls, port2, Accumulator, 4655855150411, 0, 2398826, 2398826, 2398826
rtr:G0R0, xbar_stalls, port3, Accumulator, 4655855150411, 0, 3110467, 3110467, 3110467
rtr:G0R0, xbar_stalls, port4, Accumulator, 4655855150411, 0, 2026300, 2026300, 2026300
rtr:G0R0, xbar_stalls, port5, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, xbar_stalls, port6, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, xbar_stalls, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R0, xbar_stalls, port8, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_bit_count, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, idle_time, port0, Accumulator, 4655855150411, 0, 3561720956, 3157936778267710, 277068
rtr:G0R1, send_bit_count, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, idle_time, port1, Accumulator, 4655855150411, 0, 3560760547, 5161072181371589, 281908
rtr:G0R1, send_bit_count, port2, Accumulator, 4655855150411, 0, 1025973440, 16753650667520, 68805
rtr:G0R1, send_packet_count, port2, Accumulator, 4655855150411, 0, 68805, 68805, 68805
rtr:G0R1, output_port_stalls, port2, Accumulator, 4655855150411, 0, 1337431419, 2547220210768921, 879
rtr:G0R1, idle_time, port2, Accumulator, 4655855150411, 0, 4525721207, 370834128910917245, 21057
rtr:G0R1, send_bit_count, port3, Accumulator, 4655855150411, 0, 9233742144, 150782847578112, 619203
rtr:G0R1, send_packet_count, port3, Accumulator, 4655855150411, 0, 619203, 619203, 619203
rtr:G0R1, output_port_stalls, port3, Accumulator, 4655855150411, 0, 249762111678, 716599101951392446, 126200
rtr:G0R1, idle_time, port3, Accumulator, 4655855150411, 0, 3230167248, 107093092287287866, 82250
rtr:G0R1, send_bit_count, port4, Accumulator, 4655855150411, 0, 9233742592, 150782847778816, 619204
rtr:G0R1, send_packet_count, port4, Accumulator, 4655855150411, 0, 619204, 619204, 619204
rtr:G0R1, output_port_stalls, port4, Accumulator, 4655855150411, 0, 262589598571, 734725634155205181, 137641
rtr:G0R1, idle_time, port4, Accumulator, 4655855150411, 0, 3215316998, 76552276673466772, 94867
rtr:G0R1, send_bit_count, port5, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port5, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port5, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, idle_time, port5, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_bit_count, port6, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port6, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port6, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, idle_time, port6, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_bit_count, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, idle_time, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, send_bit_count, port8, Accumulator, 4655855150411, 0, 4103884800, 67014598656000, 275200
rtr:G0R1, send_packet_count, port8, Accumulator, 4655855150411, 0, 275200, 275200, 275200
rtr:G0R1, output_port_stalls, port8, Accumulator, 4655855150411, 0, 245814133117, 864324206238898391, 115099
rtr:G0R1, idle_time, port8, Accumulator, 4655855150411, 0, 4065539106, 293505438943745304, 124145
rtr:G0R1, xbar_stalls, port0, Accumulator, 4655855150411, 0, 434574604, 434574604, 434574604
rtr:G0R1, xbar_stalls, port1, Accumulator, 4655855150411, 0, 427084524, 427084524, 427084524
rtr:G0R1, xbar_stalls, port2, Accumulator, 4655855150411, 0, 30243520, 30243520, 30243520
rtr:G0R1, xbar_stalls, port3, Accumulator, 4655855150411, 0, 56031283, 56031283, 56031283
rtr:G0R1, xbar_stalls, port4, Accumulator, 4655855150411, 0, 42399067, 42399067, 42399067
rtr:G0R1, xbar_stalls, port5, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, xbar_stalls, port6, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, xbar_stalls, port7, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R1, xbar_stalls, port8, Accumulator, 4655855150411, 0, 40428289, 40428289, 40428289
rtr:G0R2, send_bit_count, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R2, send_packet_count, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R2, output_port_stalls, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R2, idle_time, port0, Accumulator, 4655855150411, 0, 3560230469, 3496572744308347, 264624
rtr:G0R2, send_bit_count, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R2, send_packet_count, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R2, output_port_stalls, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R2, idle_time, port1, Accumulator, 4655855150411, 0, 3559305605, 3633882308512033, 268687
rtr:G0R2, send_bit_count, port2, Accumulator, 4655855150411, 0, 8207773632, 134029199118336, 550409
rtr:G0R2, send_packet_count, port2, Accumulator, 4655855150411, 0, 550409, 550409, 550409
rtr:G0R2, output_port_stalls, port2, Accumulator, 4655855150411, 0, 1445343112, 2699379640249344, 971
rtr:G0R2, idle_time, port2, Accumulator, 4655855150411, 0, 3626841649, 107798534907614677, 124003
rtr:G0R2, send_bit_count, port3, Accumulator, 4655855150411, 0, 9233742144, 150782847578112, 619203
rtr:G0R2, send_packet_count, port3, Accumulator, 4655855150411, 0, 619203, 619203, 619203
rtr:G0R2, output_port_stalls, port3, Accumulator, 4655855150411, 0, 52635420380, 278775765291479100, 16698
rtr:G0R2, idle_time, port3, Accumulator, 4655855150411, 0, 3418412918, 99568386833416328, 127317
rtr:G0R2, send_bit_count, port4, Accumulator, 4655855150411, 0, 16415539200, 268058394624000, 1100800
rtr:G0R2, send_packet_count, port4, Accumulator, 4655855150411, 0, 1100800, 1100800, 1100800
rtr:G0R2, output_port_stalls, port4, Accumulator, 4655855150411, 0, 302797874129, 898789951063164179, 151910
rtr:G0R2, idle_time, port4, Accumulator, 4655855150411, 0, 2195742032, 2588912104472106, 174597
rtr:G0R2, send_bit_count, port5, Accumulator, 4655855150411, 0, 8207769600, 134029197312000, 550400
rtr:G0R2, send_packet_count, port5, Accumulator, 4655855150411, 0, 550400, 550400, 550400
rtr:G0R2, output_port_stalls, port5, Accumulator, 4655855150411, 0, 122479853020, 170308321139550860, 124236
rtr:G0R2, idle_time, port5, Accumulator, 4655855150411, 0, 4031612925, 248475970477396455, 251957
rtr:G0R2, send_bit_count, port6, Accumulator, 4655855150411, 0, 8207769600, 134029197312000, 550400
rtr:G0R2, send_packet_count, port6, Accumulator, 4655855150411, 0, 550400, 550400, 550400
rtr:G0R2, output_port_stalls, port6, Accumulator, 4655855150411, 0, 171689547799, 250487737576664819, 166258
rtr:G0R2, idle_time, port6, Accumulator, 4655855150411, 0, 3980834333, 255387163779845235, 207403
rtr:G0R2, send_bit_count, port7, Accumulator, 4655855150411, 0, 8207769600, 134029197312000, 550400
rtr:G0R2, send_packet_count, port7, Accumulator, 4655855150411, 0, 550400, 550400, 550400
rtr:G0R2, output_port_stalls, port7, Accumulator, 4655855150411, 0, 185288262691, 276125935987136207, 175131
rtr:G0R2, idle_time, port7, Accumulator, 4655855150411, 0, 3972635375, 257845659487386073, 203856
rtr:G0R2, send_bit_count, port8, Accumulator, 4655855150411, 0, 8207769600, 134029197312000, 550400
rtr:G0R2, send_packet_count, port8, Accumulator, 4655855150411, 0, 550400, 550400, 550400
rtr:G0R2, output_port_stalls, port8, Accumulator, 4655855150411, 0, 161332416119, 226977703034471095, 160110
rtr:G0R2, idle_time, port8, Accumulator, 4655855150411, 0, 4004437918, 262232164963242822, 207642
rtr:G0R2, xbar_stalls, port0, Accumulator, 4655855150411, 0, 454672029, 454672029, 454672029
rtr:G0R2, xbar_stalls, port1, Accumulator, 4655855150411, 0, 446977844, 446977844, 446977844
rtr:G0R2, xbar_stalls, port2, Accumulator, 4655855150411, 0, 191825197, 191825197, 191825197
rtr:G0R2, xbar_stalls, port3, Accumulator, 4655855150411, 0, 265007642, 265007642, 265007642
rtr:G0R2, xbar_stalls, port4, Accumulator, 4655855150411, 0, 246384964, 246384964, 246384964
rtr:G0R2, xbar_stalls, port5, Accumulator, 4655855150411, 0, 85060145, 85060145, 85060145
rtr:G0R2, xbar_stalls, port6, Accumulator, 4655855150411, 0, 73190513, 73190513, 73190513
rtr:G0R2, xbar_stalls, port7, Accumulator, 4655855150411, 0, 73410207, 73410207, 73410207
rtr:G0R2, xbar_stalls, port8, Accumulator, 4655855150411, 0, 82667529, 82667529, 82667529
rtr:G0R3, send_bit_count, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R3, send_packet_count, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R3, output_port_stalls, port0, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R3, idle_time, port0, Accumulator, 4655855150411, 0, 3558210486, 4087580481696630, 260715
rtr:G0R3, send_bit_count, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R3, send_packet_count, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R3, output_port_stalls, port1, Accumulator, 4655855150411, 0, 0, 0, 0
rtr:G0R3, idle_time, port1, Accumulator, 4655855150411, 0, 3557435782, 5503019138768748, 258812
rtr:G0R3, send_bit_count, port2, Accumulator, 4655855150411, 0, 8207773184, 134029198917632, 550408
rtr:G0R3, send_packet_count, port2, Accumulator, 4655855150411, 0, 550408, 550408, 550408
rtr:G0R3, output_port_stalls, port2, Accumulator, 4655855150411, 0, 1037730482, 1902252640870890, 715
rtr:G0R3, idle_time, port2, Accumulator, 4655855150411, 0, 3627319593, 123748848018954623, 129663
rtr:G0R3, send_bit_count, port3, Accumulator, 4655855150411, 0, 9233742592, 150782847778816, 619204
rtr:G0R3, send_packet_count, port3, Accumulator, 4655855150411, 0, 619204, 619204, 619204
