ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
rtr:G0R0, send_bit_count, port0, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port0, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port0, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, idle_time, port0, Accumulator, 6313777596001, 0, 5220103293, 11925278189149599, 420850
rtr:G0R0, send_bit_count, port1, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port1, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port1, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, idle_time, port1, Accumulator, 6313777596001, 0, 5219204701, 8990961178590865, 423627
rtr:G0R0, send_bit_count, port2, Accumulator, 6313777596001, 0, 1025973440, 16753650667520, 68805
rtr:G0R0, send_packet_count, port2, Accumulator, 6313777596001, 0, 68805, 68805, 68805
rtr:G0R0, output_port_stalls, port2, Accumulator, 6313777596001, 0, 20642996000, 71800613808000000, 9133
rtr:G0R0, idle_time, port2, Accumulator, 6313777596001, 0, 6162310220, 752407201271868240, 10017
rtr:G0R0, send_bit_count, port3, Accumulator, 6313777596001, 0, 8207773632, 134029199118336, 550409
rtr:G0R0, send_packet_count, port3, Accumulator, 6313777596001, 0, 550409, 550409, 550409
rtr:G0R0, output_port_stalls, port3, Accumulator, 6313777596001, 0, 863933688000, 3951478443744000000, 254969
rtr:G0R0, idle_time, port3, Accumulator, 6313777596001, 0, 4378317040, 188446718786835904, 79034
rtr:G0R0, send_bit_count, port4, Accumulator, 6313777596001, 0, 8207773184, 134029198917632, 550408
rtr:G0R0, send_packet_count, port4, Accumulator, 6313777596001, 0, 550408, 550408, 550408
rtr:G0R0, output_port_stalls, port4, Accumulator, 6313777596001, 0, 770807552000, 3419550750240000000, 241127
rtr:G0R0, idle_time, port4, Accumulator, 6313777596001, 0, 4452964152, 220168486140930816, 76198
rtr:G0R0, send_bit_count, port5, Accumulator, 6313777596001, 0, 7168, 3211264, 16
rtr:G0R0, send_packet_count, port5, Accumulator, 6313777596001, 0, 16, 16, 16
rtr:G0R0, output_port_stalls, port5, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, idle_time, port5, Accumulator, 6313777596001, 0, 668, 44240, 14
rtr:G0R0, send_bit_count, port6, Accumulator, 6313777596001, 0, 448, 200704, 1
rtr:G0R0, send_packet_count, port6, Accumulator, 6313777596001, 0, 1, 1, 1
rtr:G0R0, output_port_stalls, port6, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, idle_time, port6, Accumulator, 6313777596001, 0, 252, 63504, 1
rtr:G0R0, send_bit_count, port7, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port7, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port7, Accumulator, 6313777596001, 0, 0, 0, 0
rtr:G0R0, idle_time, port7, Accumulator, 6313777596001, 0, 0, 0, 0
