ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
rtr:G0R0, send_bit_count, port0, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port0, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port0, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, idle_time, port0, Accumulator, 12490477380001, 0, 11395200053, 41654794914476147, 621023
rtr:G0R0, send_bit_count, port1, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port1, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port1, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, idle_time, port1, Accumulator, 12490477380001, 0, 11394116085, 34441135620015593, 616954
rtr:G0R0, send_bit_count, port2, Accumulator, 12490477380001, 0, 1025973440, 16753650667520, 68805
rtr:G0R0, send_packet_count, port2, Accumulator, 12490477380001, 0, 68805, 68805, 68805
rtr:G0R0, output_port_stalls, port2, Accumulator, 12490477380001, 0, 84950240000, 317721821664000000, 37729
rtr:G0R0, idle_time, port2, Accumulator, 12490477380001, 0, 12266581040, 2987364667417237152, 14284
rtr:G0R0, send_bit_count, port3, Accumulator, 12490477380001, 0, 8207773632, 134029199118336, 550409
rtr:G0R0, send_packet_count, port3, Accumulator, 12490477380001, 0, 550409, 550409, 550409
rtr:G0R0, output_port_stalls, port3, Accumulator, 12490477380001, 0, 1988801136000, 18159283230496000000, 366083
rtr:G0R0, idle_time, port3, Accumulator, 12490477380001, 0, 9386907380, 745900298211819248, 98376
rtr:G0R0, send_bit_count, port4, Accumulator, 12490477380001, 0, 8207773184, 134029198917632, 550408
rtr:G0R0, send_packet_count, port4, Accumulator, 12490477380001, 0, 550408, 550408, 550408
rtr:G0R0, output_port_stalls, port4, Accumulator, 12490477380001, 0, 1967668040000, 17480745032160000000, 370027
rtr:G0R0, idle_time, port4, Accumulator, 12490477380001, 0, 9373350860, 831641652354477584, 94264
rtr:G0R0, send_bit_count, port5, Accumulator, 12490477380001, 0, 7168, 3211264, 16
rtr:G0R0, send_packet_count, port5, Accumulator, 12490477380001, 0, 16, 16, 16
rtr:G0R0, output_port_stalls, port5, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, idle_time, port5, Accumulator, 12490477380001, 0, 180, 13392, 3
rtr:G0R0, send_bit_count, port6, Accumulator, 12490477380001, 0, 448, 200704, 1
rtr:G0R0, send_packet_count, port6, Accumulator, 12490477380001, 0, 1, 1, 1
rtr:G0R0, output_port_stalls, port6, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, idle_time, port6, Accumulator, 12490477380001, 0, 212, 44944, 1
rtr:G0R0, send_bit_count, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, idle_time, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, send_bit_count, port8, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port8, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port8, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, idle_time, port8, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, xbar_stalls, port0, Accumulator, 12490477380001, 0, 340562646, 340562646, 340562646
rtr:G0R0, xbar_stalls, port1, Accumulator, 12490477380001, 0, 350155983, 350155983, 350155983
rtr:G0R0, xbar_stalls, port2, Accumulator, 12490477380001, 0, 269799, 269799, 269799
rtr:G0R0, xbar_stalls, port3, Accumulator, 12490477380001, 0, 322656, 322656, 322656
rtr:G0R0, xbar_stalls, port4, Accumulator, 12490477380001, 0, 170862, 170862, 170862
rtr:G0R0, xbar_stalls, port5, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, xbar_stalls, port6, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, xbar_stalls, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R0, xbar_stalls, port8, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_bit_count, port0, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port0, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port0, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, idle_time, port0, Accumulator, 12490477380001, 0, 11392840317, 34806095082395297, 613274
rtr:G0R1, send_bit_count, port1, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port1, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port1, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, idle_time, port1, Accumulator, 12490477380001, 0, 11391507445, 46958697579561687, 614758
rtr:G0R1, send_bit_count, port2, Accumulator, 12490477380001, 0, 1025973440, 16753650667520, 68805
rtr:G0R1, send_packet_count, port2, Accumulator, 12490477380001, 0, 68805, 68805, 68805
rtr:G0R1, output_port_stalls, port2, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, idle_time, port2, Accumulator, 12490477380001, 0, 12361595580, 2843217105862183120, 74111
rtr:G0R1, send_bit_count, port3, Accumulator, 12490477380001, 0, 9233742144, 150782847578112, 619203
rtr:G0R1, send_packet_count, port3, Accumulator, 12490477380001, 0, 619203, 619203, 619203
rtr:G0R1, output_port_stalls, port3, Accumulator, 12490477380001, 0, 2563692800000, 5869646042386448384, 406836
rtr:G0R1, idle_time, port3, Accumulator, 12490477380001, 0, 8664766740, 805007724508257200, 112084
rtr:G0R1, send_bit_count, port4, Accumulator, 12490477380001, 0, 9233742592, 150782847778816, 619204
rtr:G0R1, send_packet_count, port4, Accumulator, 12490477380001, 0, 619204, 619204, 619204
rtr:G0R1, output_port_stalls, port4, Accumulator, 12490477380001, 0, 2439159836000, 3411253610658448384, 410339
rtr:G0R1, idle_time, port4, Accumulator, 12490477380001, 0, 8810717304, 593366644580870592, 149517
rtr:G0R1, send_bit_count, port5, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port5, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port5, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, idle_time, port5, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_bit_count, port6, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port6, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port6, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, idle_time, port6, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_bit_count, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, idle_time, port7, Accumulator, 12490477380001, 0, 0, 0, 0
rtr:G0R1, send_bit_count, port8, Accumulator, 12490477380001, 0, 4103884800, 67014598656000, 275200
rtr:G0R1, send_packet_count, port8, Accumulator, 12490477380001, 0, 275200, 275200, 275200
rtr:G0R1, output_port_stalls, port8, Accumulator, 12490477380001, 0, 1540796000, 4063423472000000, 719
rtr:G0R1, idle_time, port8, Accumulator, 12490477380001, 0, 11014352228, 2205178513886132560, 16319
rtr:G0R1, xbar_stalls, port0, Accumulator, 12490477380001, 0, 452551213, 452551213, 452551213
rtr:G0R1, xbar_stalls, port1, Accumulator, 12490477380001, 0, 466829048, 466829048, 466829048
rtr:G0R1, xbar_stalls, port2, Accumulator, 12490477380001, 0, 15766978, 15766978, 15766978
rtr:G0R1, xbar_stalls, port3, Accumulator, 12490477380001, 0, 20585337, 20585337, 20585337
