ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
rtr:G0R0, send_bit_count, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port0, Accumulator, 58209862001, 0, 55651107, 633026518139, 59130
rtr:G0R0, send_bit_count, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port1, Accumulator, 58209862001, 0, 55651911, 647373036677, 59241
rtr:G0R0, send_bit_count, port2, Accumulator, 58209862001, 0, 14448320, 6588416000, 31685
rtr:G0R0, send_packet_count, port2, Accumulator, 58209862001, 0, 31685, 31685, 31685
rtr:G0R0, output_port_stalls, port2, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port2, Accumulator, 58209862001, 0, 55753802, 9119610668196, 52414
rtr:G0R0, send_bit_count, port3, Accumulator, 58209862001, 0, 14450112, 6589218816, 31689
rtr:G0R0, send_packet_count, port3, Accumulator, 58209862001, 0, 31689, 31689, 31689
rtr:G0R0, output_port_stalls, port3, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port3, Accumulator, 58209862001, 0, 55755186, 15757476118020, 51638
rtr:G0R0, send_bit_count, port4, Accumulator, 58209862001, 0, 14449664, 6589018112, 31688
rtr:G0R0, send_packet_count, port4, Accumulator, 58209862001, 0, 31688, 31688, 31688
rtr:G0R0, output_port_stalls, port4, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port4, Accumulator, 58209862001, 0, 55798716, 30463877077576, 44747
rtr:G0R0, send_bit_count, port5, Accumulator, 58209862001, 0, 7011328, 3197108224, 15376
rtr:G0R0, send_packet_count, port5, Accumulator, 58209862001, 0, 15376, 15376, 15376
rtr:G0R0, output_port_stalls, port5, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port5, Accumulator, 58209862001, 0, 57901714, 37701892246836, 27956
rtr:G0R0, send_bit_count, port6, Accumulator, 58209862001, 0, 7004608, 3194097664, 15361
rtr:G0R0, send_packet_count, port6, Accumulator, 58209862001, 0, 15361, 15361, 15361
rtr:G0R0, output_port_stalls, port6, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port6, Accumulator, 58209862001, 0, 57880276, 37701689494472, 28372
rtr:G0R0, send_bit_count, port7, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R0, send_packet_count, port7, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R0, output_port_stalls, port7, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port7, Accumulator, 58209862001, 0, 57132620, 43872156505096, 27980
rtr:G0R0, send_bit_count, port8, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R0, send_packet_count, port8, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R0, output_port_stalls, port8, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R0, idle_time, port8, Accumulator, 58209862001, 0, 57161804, 45325778563912, 27690
rtr:G0R0, xbar_stalls, port0, Accumulator, 58209862001, 0, 5169, 5169, 5169
rtr:G0R0, xbar_stalls, port1, Accumulator, 58209862001, 0, 5419, 5419, 5419
rtr:G0R0, xbar_stalls, port2, Accumulator, 58209862001, 0, 4217, 4217, 4217
rtr:G0R0, xbar_stalls, port3, Accumulator, 58209862001, 0, 4193, 4193, 4193
rtr:G0R0, xbar_stalls, port4, Accumulator, 58209862001, 0, 3032, 3032, 3032
rtr:G0R0, xbar_stalls, port5, Accumulator, 58209862001, 0, 808, 808, 808
rtr:G0R0, xbar_stalls, port6, Accumulator, 58209862001, 0, 585, 585, 585
rtr:G0R0, xbar_stalls, port7, Accumulator, 58209862001, 0, 581, 581, 581
rtr:G0R0, xbar_stalls, port8, Accumulator, 58209862001, 0, 734, 734, 734
rtr:G0R1, send_bit_count, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port0, Accumulator, 58209862001, 0, 55653369, 657097079779, 59157
rtr:G0R1, send_bit_count, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port1, Accumulator, 58209862001, 0, 55652491, 657599455723, 59317
rtr:G0R1, send_bit_count, port2, Accumulator, 58209862001, 0, 14448320, 6588416000, 31685
rtr:G0R1, send_packet_count, port2, Accumulator, 58209862001, 0, 31685, 31685, 31685
rtr:G0R1, output_port_stalls, port2, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port2, Accumulator, 58209862001, 0, 55740408, 5411490892240, 53031
rtr:G0R1, send_bit_count, port3, Accumulator, 58209862001, 0, 14447424, 6588014592, 31683
rtr:G0R1, send_packet_count, port3, Accumulator, 58209862001, 0, 31683, 31683, 31683
rtr:G0R1, output_port_stalls, port3, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port3, Accumulator, 58209862001, 0, 55815594, 18877785561140, 44821
rtr:G0R1, send_bit_count, port4, Accumulator, 58209862001, 0, 14447872, 6588215296, 31684
rtr:G0R1, send_packet_count, port4, Accumulator, 58209862001, 0, 31684, 31684, 31684
rtr:G0R1, output_port_stalls, port4, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port4, Accumulator, 58209862001, 0, 55754866, 15898412337980, 51851
rtr:G0R1, send_bit_count, port5, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R1, send_packet_count, port5, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R1, output_port_stalls, port5, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port5, Accumulator, 58209862001, 0, 57167298, 46202692281924, 27550
rtr:G0R1, send_bit_count, port6, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R1, send_packet_count, port6, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R1, output_port_stalls, port6, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port6, Accumulator, 58209862001, 0, 57199686, 45157957966676, 27813
rtr:G0R1, send_bit_count, port7, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R1, send_packet_count, port7, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R1, output_port_stalls, port7, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port7, Accumulator, 58209862001, 0, 57218232, 44125973569632, 27628
rtr:G0R1, send_bit_count, port8, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R1, send_packet_count, port8, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R1, output_port_stalls, port8, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R1, idle_time, port8, Accumulator, 58209862001, 0, 57212836, 46558138450392, 27326
rtr:G0R1, xbar_stalls, port0, Accumulator, 58209862001, 0, 6247, 6247, 6247
rtr:G0R1, xbar_stalls, port1, Accumulator, 58209862001, 0, 6078, 6078, 6078
rtr:G0R1, xbar_stalls, port2, Accumulator, 58209862001, 0, 3374, 3374, 3374
rtr:G0R1, xbar_stalls, port3, Accumulator, 58209862001, 0, 5265, 5265, 5265
rtr:G0R1, xbar_stalls, port4, Accumulator, 58209862001, 0, 3457, 3457, 3457
rtr:G0R1, xbar_stalls, port5, Accumulator, 58209862001, 0, 617, 617, 617
rtr:G0R1, xbar_stalls, port6, Accumulator, 58209862001, 0, 676, 676, 676
rtr:G0R1, xbar_stalls, port7, Accumulator, 58209862001, 0, 660, 660, 660
rtr:G0R1, xbar_stalls, port8, Accumulator, 58209862001, 0, 576, 576, 576
rtr:G0R2, send_bit_count, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, send_packet_count, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, output_port_stalls, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port0, Accumulator, 58209862001, 0, 55653601, 671757975097, 59196
rtr:G0R2, send_bit_count, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, send_packet_count, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, output_port_stalls, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port1, Accumulator, 58209862001, 0, 55654323, 681960764087, 59205
rtr:G0R2, send_bit_count, port2, Accumulator, 58209862001, 0, 14450112, 6589218816, 31689
rtr:G0R2, send_packet_count, port2, Accumulator, 58209862001, 0, 31689, 31689, 31689
rtr:G0R2, output_port_stalls, port2, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port2, Accumulator, 58209862001, 0, 55753254, 11666635731156, 52183
rtr:G0R2, send_bit_count, port3, Accumulator, 58209862001, 0, 14447424, 6588014592, 31683
rtr:G0R2, send_packet_count, port3, Accumulator, 58209862001, 0, 31683, 31683, 31683
rtr:G0R2, output_port_stalls, port3, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port3, Accumulator, 58209862001, 0, 55704582, 17598022748660, 44578
rtr:G0R2, send_bit_count, port4, Accumulator, 58209862001, 0, 14446080, 6587412480, 31680
rtr:G0R2, send_packet_count, port4, Accumulator, 58209862001, 0, 31680, 31680, 31680
rtr:G0R2, output_port_stalls, port4, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port4, Accumulator, 58209862001, 0, 55713334, 9105319942556, 52609
rtr:G0R2, send_bit_count, port5, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R2, send_packet_count, port5, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R2, output_port_stalls, port5, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port5, Accumulator, 58209862001, 0, 57262456, 44615215398424, 28105
rtr:G0R2, send_bit_count, port6, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R2, send_packet_count, port6, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R2, output_port_stalls, port6, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port6, Accumulator, 58209862001, 0, 57276558, 42511400415852, 27934
rtr:G0R2, send_bit_count, port7, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R2, send_packet_count, port7, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R2, output_port_stalls, port7, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port7, Accumulator, 58209862001, 0, 57202974, 45994030075652, 27707
rtr:G0R2, send_bit_count, port8, Accumulator, 58209862001, 0, 7004160, 3193896960, 15360
rtr:G0R2, send_packet_count, port8, Accumulator, 58209862001, 0, 15360, 15360, 15360
rtr:G0R2, output_port_stalls, port8, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R2, idle_time, port8, Accumulator, 58209862001, 0, 57219822, 46161652883860, 27775
rtr:G0R2, xbar_stalls, port0, Accumulator, 58209862001, 0, 5977, 5977, 5977
rtr:G0R2, xbar_stalls, port1, Accumulator, 58209862001, 0, 5709, 5709, 5709
rtr:G0R2, xbar_stalls, port2, Accumulator, 58209862001, 0, 2906, 2906, 2906
rtr:G0R2, xbar_stalls, port3, Accumulator, 58209862001, 0, 4478, 4478, 4478
rtr:G0R2, xbar_stalls, port4, Accumulator, 58209862001, 0, 3387, 3387, 3387
rtr:G0R2, xbar_stalls, port5, Accumulator, 58209862001, 0, 582, 582, 582
rtr:G0R2, xbar_stalls, port6, Accumulator, 58209862001, 0, 717, 717, 717
rtr:G0R2, xbar_stalls, port7, Accumulator, 58209862001, 0, 673, 673, 673
rtr:G0R2, xbar_stalls, port8, Accumulator, 58209862001, 0, 567, 567, 567
rtr:G0R3, send_bit_count, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R3, send_packet_count, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R3, output_port_stalls, port0, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R3, idle_time, port0, Accumulator, 58209862001, 0, 55655263, 662993019267, 59099
rtr:G0R3, send_bit_count, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R3, send_packet_count, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R3, output_port_stalls, port1, Accumulator, 58209862001, 0, 0, 0, 0
rtr:G0R3, idle_time, port1, Accumulator, 58209862001, 0, 55655045, 656322028721, 59159
rtr:G0R3, send_bit_count, port2, Accumulator, 58209862001, 0, 14449664, 6589018112, 31688
rtr:G0R3, send_packet_count, port2, Accumulator, 58209862001, 0, 31688, 31688, 31688
