ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
rtr:G0R0, send_bit_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port0, Accumulator, 67937660001, 0, 64954671, 756588928227, 68923
rtr:G0R0, send_bit_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, send_packet_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, output_port_stalls, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port1, Accumulator, 67937660001, 0, 64955493, 770304162073, 69068
rtr:G0R0, send_bit_count, port2, Accumulator, 67937660001, 0, 16856000, 7686318080, 36965
rtr:G0R0, send_packet_count, port2, Accumulator, 67937660001, 0, 36965, 36965, 36965
rtr:G0R0, output_port_stalls, port2, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port2, Accumulator, 67937660001, 0, 65073568, 10688041432256, 61178
rtr:G0R0, send_bit_count, port3, Accumulator, 67937660001, 0, 16857792, 7687120896, 36969
rtr:G0R0, send_packet_count, port3, Accumulator, 67937660001, 0, 36969, 36969, 36969
rtr:G0R0, output_port_stalls, port3, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port3, Accumulator, 67937660001, 0, 65077096, 18475875031384, 60134
rtr:G0R0, send_bit_count, port4, Accumulator, 67937660001, 0, 16857344, 7686920192, 36968
rtr:G0R0, send_packet_count, port4, Accumulator, 67937660001, 0, 36968, 36968, 36968
rtr:G0R0, output_port_stalls, port4, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port4, Accumulator, 67937660001, 0, 65128460, 35676354286584, 52079
rtr:G0R0, send_bit_count, port5, Accumulator, 67937660001, 0, 8178688, 3729424384, 17936
rtr:G0R0, send_packet_count, port5, Accumulator, 67937660001, 0, 17936, 17936, 17936
rtr:G0R0, output_port_stalls, port5, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port5, Accumulator, 67937660001, 0, 67579198, 43779520247636, 32633
rtr:G0R0, send_bit_count, port6, Accumulator, 67937660001, 0, 8171968, 3726413824, 17921
rtr:G0R0, send_packet_count, port6, Accumulator, 67937660001, 0, 17921, 17921, 17921
rtr:G0R0, output_port_stalls, port6, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port6, Accumulator, 67937660001, 0, 67557652, 43872723558512, 33103
rtr:G0R0, send_bit_count, port7, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R0, send_packet_count, port7, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R0, output_port_stalls, port7, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port7, Accumulator, 67937660001, 0, 66889428, 51398004532104, 32611
rtr:G0R0, send_bit_count, port8, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R0, send_packet_count, port8, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R0, output_port_stalls, port8, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R0, idle_time, port8, Accumulator, 67937660001, 0, 66912846, 53139115929908, 32283
rtr:G0R0, xbar_stalls, port0, Accumulator, 67937660001, 0, 6060, 6060, 6060
rtr:G0R0, xbar_stalls, port1, Accumulator, 67937660001, 0, 6410, 6410, 6410
rtr:G0R0, xbar_stalls, port2, Accumulator, 67937660001, 0, 4909, 4909, 4909
rtr:G0R0, xbar_stalls, port3, Accumulator, 67937660001, 0, 4897, 4897, 4897
rtr:G0R0, xbar_stalls, port4, Accumulator, 67937660001, 0, 3476, 3476, 3476
rtr:G0R0, xbar_stalls, port5, Accumulator, 67937660001, 0, 897, 897, 897
rtr:G0R0, xbar_stalls, port6, Accumulator, 67937660001, 0, 701, 701, 701
rtr:G0R0, xbar_stalls, port7, Accumulator, 67937660001, 0, 700, 700, 700
rtr:G0R0, xbar_stalls, port8, Accumulator, 67937660001, 0, 855, 855, 855
rtr:G0R1, send_bit_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port0, Accumulator, 67937660001, 0, 64956839, 773396282657, 68998
rtr:G0R1, send_bit_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, send_packet_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, output_port_stalls, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port1, Accumulator, 67937660001, 0, 64955905, 770361912775, 69165
rtr:G0R1, send_bit_count, port2, Accumulator, 67937660001, 0, 16856000, 7686318080, 36965
rtr:G0R1, send_packet_count, port2, Accumulator, 67937660001, 0, 36965, 36965, 36965
rtr:G0R1, output_port_stalls, port2, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port2, Accumulator, 67937660001, 0, 65060726, 6301178403916, 61726
rtr:G0R1, send_bit_count, port3, Accumulator, 67937660001, 0, 16855104, 7685916672, 36963
rtr:G0R1, send_packet_count, port3, Accumulator, 67937660001, 0, 36963, 36963, 36963
rtr:G0R1, output_port_stalls, port3, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port3, Accumulator, 67937660001, 0, 65145440, 22006022300672, 52325
rtr:G0R1, send_bit_count, port4, Accumulator, 67937660001, 0, 16855552, 7686117376, 36964
rtr:G0R1, send_packet_count, port4, Accumulator, 67937660001, 0, 36964, 36964, 36964
rtr:G0R1, output_port_stalls, port4, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port4, Accumulator, 67937660001, 0, 65075728, 18656149697920, 60478
rtr:G0R1, send_bit_count, port5, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R1, send_packet_count, port5, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R1, output_port_stalls, port5, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port5, Accumulator, 67937660001, 0, 66919420, 54136112862672, 32187
rtr:G0R1, send_bit_count, port6, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R1, send_packet_count, port6, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R1, output_port_stalls, port6, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port6, Accumulator, 67937660001, 0, 66929214, 52978401540484, 32425
rtr:G0R1, send_bit_count, port7, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R1, send_packet_count, port7, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R1, output_port_stalls, port7, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port7, Accumulator, 67937660001, 0, 66931312, 51655175957512, 32210
rtr:G0R1, send_bit_count, port8, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R1, send_packet_count, port8, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R1, output_port_stalls, port8, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R1, idle_time, port8, Accumulator, 67937660001, 0, 66920810, 54520955233916, 31847
rtr:G0R1, xbar_stalls, port0, Accumulator, 67937660001, 0, 7282, 7282, 7282
rtr:G0R1, xbar_stalls, port1, Accumulator, 67937660001, 0, 7112, 7112, 7112
rtr:G0R1, xbar_stalls, port2, Accumulator, 67937660001, 0, 3871, 3871, 3871
rtr:G0R1, xbar_stalls, port3, Accumulator, 67937660001, 0, 6242, 6242, 6242
rtr:G0R1, xbar_stalls, port4, Accumulator, 67937660001, 0, 3960, 3960, 3960
rtr:G0R1, xbar_stalls, port5, Accumulator, 67937660001, 0, 721, 721, 721
rtr:G0R1, xbar_stalls, port6, Accumulator, 67937660001, 0, 825, 825, 825
rtr:G0R1, xbar_stalls, port7, Accumulator, 67937660001, 0, 807, 807, 807
rtr:G0R1, xbar_stalls, port8, Accumulator, 67937660001, 0, 696, 696, 696
rtr:G0R2, send_bit_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, send_packet_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, output_port_stalls, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port0, Accumulator, 67937660001, 0, 64956863, 779582932923, 69063
rtr:G0R2, send_bit_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, send_packet_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, output_port_stalls, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port1, Accumulator, 67937660001, 0, 64957441, 791373254825, 69090
rtr:G0R2, send_bit_count, port2, Accumulator, 67937660001, 0, 16857792, 7687120896, 36969
rtr:G0R2, send_packet_count, port2, Accumulator, 67937660001, 0, 36969, 36969, 36969
rtr:G0R2, output_port_stalls, port2, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port2, Accumulator, 67937660001, 0, 65073628, 13556613423016, 60871
rtr:G0R2, send_bit_count, port3, Accumulator, 67937660001, 0, 16855104, 7685916672, 36963
rtr:G0R2, send_packet_count, port3, Accumulator, 67937660001, 0, 36963, 36963, 36963
rtr:G0R2, output_port_stalls, port3, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port3, Accumulator, 67937660001, 0, 65036076, 20546826972160, 51958
rtr:G0R2, send_bit_count, port4, Accumulator, 67937660001, 0, 16853760, 7685314560, 36960
rtr:G0R2, send_packet_count, port4, Accumulator, 67937660001, 0, 36960, 36960, 36960
rtr:G0R2, output_port_stalls, port4, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port4, Accumulator, 67937660001, 0, 65034874, 10674476201924, 61367
rtr:G0R2, send_bit_count, port5, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R2, send_packet_count, port5, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R2, output_port_stalls, port5, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port5, Accumulator, 67937660001, 0, 66929852, 52189659225256, 32802
rtr:G0R2, send_bit_count, port6, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R2, send_packet_count, port6, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R2, output_port_stalls, port6, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port6, Accumulator, 67937660001, 0, 66979164, 49819379989264, 32547
rtr:G0R2, send_bit_count, port7, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R2, send_packet_count, port7, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R2, output_port_stalls, port7, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port7, Accumulator, 67937660001, 0, 66905776, 53836767207336, 32262
rtr:G0R2, send_bit_count, port8, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R2, send_packet_count, port8, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R2, output_port_stalls, port8, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R2, idle_time, port8, Accumulator, 67937660001, 0, 66907882, 53700803409268, 32462
rtr:G0R2, xbar_stalls, port0, Accumulator, 67937660001, 0, 6901, 6901, 6901
rtr:G0R2, xbar_stalls, port1, Accumulator, 67937660001, 0, 6586, 6586, 6586
rtr:G0R2, xbar_stalls, port2, Accumulator, 67937660001, 0, 3478, 3478, 3478
rtr:G0R2, xbar_stalls, port3, Accumulator, 67937660001, 0, 5201, 5201, 5201
rtr:G0R2, xbar_stalls, port4, Accumulator, 67937660001, 0, 3912, 3912, 3912
rtr:G0R2, xbar_stalls, port5, Accumulator, 67937660001, 0, 703, 703, 703
rtr:G0R2, xbar_stalls, port6, Accumulator, 67937660001, 0, 787, 787, 787
rtr:G0R2, xbar_stalls, port7, Accumulator, 67937660001, 0, 771, 771, 771
rtr:G0R2, xbar_stalls, port8, Accumulator, 67937660001, 0, 672, 672, 672
rtr:G0R3, send_bit_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, send_packet_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, output_port_stalls, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port0, Accumulator, 67937660001, 0, 64958557, 775471911021, 68962
rtr:G0R3, send_bit_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, send_packet_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, output_port_stalls, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port1, Accumulator, 67937660001, 0, 64958123, 774472080899, 69049
rtr:G0R3, send_bit_count, port2, Accumulator, 67937660001, 0, 16857344, 7686920192, 36968
rtr:G0R3, send_packet_count, port2, Accumulator, 67937660001, 0, 36968, 36968, 36968
rtr:G0R3, output_port_stalls, port2, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port2, Accumulator, 67937660001, 0, 65116054, 27373463196772, 56184
rtr:G0R3, send_bit_count, port3, Accumulator, 67937660001, 0, 16855552, 7686117376, 36964
rtr:G0R3, send_packet_count, port3, Accumulator, 67937660001, 0, 36964, 36964, 36964
rtr:G0R3, output_port_stalls, port3, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port3, Accumulator, 67937660001, 0, 65063162, 13564654128460, 61064
rtr:G0R3, send_bit_count, port4, Accumulator, 67937660001, 0, 16853760, 7685314560, 36960
rtr:G0R3, send_packet_count, port4, Accumulator, 67937660001, 0, 36960, 36960, 36960
rtr:G0R3, output_port_stalls, port4, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port4, Accumulator, 67937660001, 0, 65032198, 6309777587236, 62058
rtr:G0R3, send_bit_count, port5, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R3, send_packet_count, port5, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R3, output_port_stalls, port5, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port5, Accumulator, 67937660001, 0, 66909624, 53075565879384, 32153
rtr:G0R3, send_bit_count, port6, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R3, send_packet_count, port6, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R3, output_port_stalls, port6, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port6, Accumulator, 67937660001, 0, 66926014, 52514968238148, 32384
rtr:G0R3, send_bit_count, port7, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R3, send_packet_count, port7, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R3, output_port_stalls, port7, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port7, Accumulator, 67937660001, 0, 66930452, 51421651495928, 32623
rtr:G0R3, send_bit_count, port8, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G0R3, send_packet_count, port8, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G0R3, output_port_stalls, port8, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G0R3, idle_time, port8, Accumulator, 67937660001, 0, 66889604, 54427282554240, 31510
rtr:G0R3, xbar_stalls, port0, Accumulator, 67937660001, 0, 6127, 6127, 6127
rtr:G0R3, xbar_stalls, port1, Accumulator, 67937660001, 0, 5158, 5158, 5158
rtr:G0R3, xbar_stalls, port2, Accumulator, 67937660001, 0, 4399, 4399, 4399
rtr:G0R3, xbar_stalls, port3, Accumulator, 67937660001, 0, 6026, 6026, 6026
rtr:G0R3, xbar_stalls, port4, Accumulator, 67937660001, 0, 5729, 5729, 5729
rtr:G0R3, xbar_stalls, port5, Accumulator, 67937660001, 0, 615, 615, 615
rtr:G0R3, xbar_stalls, port6, Accumulator, 67937660001, 0, 615, 615, 615
rtr:G0R3, xbar_stalls, port7, Accumulator, 67937660001, 0, 742, 742, 742
rtr:G0R3, xbar_stalls, port8, Accumulator, 67937660001, 0, 596, 596, 596
rtr:G1R0, send_bit_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, send_packet_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, output_port_stalls, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port0, Accumulator, 67937660001, 0, 64958105, 758661287605, 69050
rtr:G1R0, send_bit_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, send_packet_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, output_port_stalls, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port1, Accumulator, 67937660001, 0, 64956413, 764746462261, 69316
rtr:G1R0, send_bit_count, port2, Accumulator, 67937660001, 0, 16859136, 7687723008, 36972
rtr:G1R0, send_packet_count, port2, Accumulator, 67937660001, 0, 36972, 36972, 36972
rtr:G1R0, output_port_stalls, port2, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port2, Accumulator, 67937660001, 0, 65075722, 8009113361404, 61162
rtr:G1R0, send_bit_count, port3, Accumulator, 67937660001, 0, 16859136, 7687723008, 36972
rtr:G1R0, send_packet_count, port3, Accumulator, 67937660001, 0, 36972, 36972, 36972
rtr:G1R0, output_port_stalls, port3, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port3, Accumulator, 67937660001, 0, 65073648, 9354851054768, 60905
rtr:G1R0, send_bit_count, port4, Accumulator, 67937660001, 0, 16859136, 7687723008, 36972
rtr:G1R0, send_packet_count, port4, Accumulator, 67937660001, 0, 36972, 36972, 36972
rtr:G1R0, output_port_stalls, port4, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port4, Accumulator, 67937660001, 0, 65099674, 19851838676164, 56991
rtr:G1R0, send_bit_count, port5, Accumulator, 67937660001, 0, 8178688, 3729424384, 17936
rtr:G1R0, send_packet_count, port5, Accumulator, 67937660001, 0, 17936, 17936, 17936
rtr:G1R0, output_port_stalls, port5, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port5, Accumulator, 67937660001, 0, 66912236, 54447079310416, 31199
rtr:G1R0, send_bit_count, port6, Accumulator, 67937660001, 0, 8178240, 3729223680, 17935
rtr:G1R0, send_packet_count, port6, Accumulator, 67937660001, 0, 17935, 17935, 17935
rtr:G1R0, output_port_stalls, port6, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port6, Accumulator, 67937660001, 0, 67580356, 43783940748464, 32512
rtr:G1R0, send_bit_count, port7, Accumulator, 67937660001, 0, 8178688, 3729424384, 17936
rtr:G1R0, send_packet_count, port7, Accumulator, 67937660001, 0, 17936, 17936, 17936
rtr:G1R0, output_port_stalls, port7, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port7, Accumulator, 67937660001, 0, 67559026, 44095426046028, 33044
rtr:G1R0, send_bit_count, port8, Accumulator, 67937660001, 0, 8171968, 3726413824, 17921
rtr:G1R0, send_packet_count, port8, Accumulator, 67937660001, 0, 17921, 17921, 17921
rtr:G1R0, output_port_stalls, port8, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R0, idle_time, port8, Accumulator, 67937660001, 0, 67536840, 51906169940056, 32569
rtr:G1R0, xbar_stalls, port0, Accumulator, 67937660001, 0, 6024, 6024, 6024
rtr:G1R0, xbar_stalls, port1, Accumulator, 67937660001, 0, 6180, 6180, 6180
rtr:G1R0, xbar_stalls, port2, Accumulator, 67937660001, 0, 6589, 6589, 6589
rtr:G1R0, xbar_stalls, port3, Accumulator, 67937660001, 0, 5086, 5086, 5086
rtr:G1R0, xbar_stalls, port4, Accumulator, 67937660001, 0, 3685, 3685, 3685
rtr:G1R0, xbar_stalls, port5, Accumulator, 67937660001, 0, 335, 335, 335
rtr:G1R0, xbar_stalls, port6, Accumulator, 67937660001, 0, 215, 215, 215
rtr:G1R0, xbar_stalls, port7, Accumulator, 67937660001, 0, 656, 656, 656
rtr:G1R0, xbar_stalls, port8, Accumulator, 67937660001, 0, 576, 576, 576
rtr:G1R1, send_bit_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, send_packet_count, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, output_port_stalls, port0, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port0, Accumulator, 67937660001, 0, 64958737, 776747886217, 69044
rtr:G1R1, send_bit_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, send_packet_count, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, output_port_stalls, port1, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port1, Accumulator, 67937660001, 0, 64959227, 766457110289, 69052
rtr:G1R1, send_bit_count, port2, Accumulator, 67937660001, 0, 16859136, 7687723008, 36972
rtr:G1R1, send_packet_count, port2, Accumulator, 67937660001, 0, 36972, 36972, 36972
rtr:G1R1, output_port_stalls, port2, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port2, Accumulator, 67937660001, 0, 65068876, 6585659630864, 60942
rtr:G1R1, send_bit_count, port3, Accumulator, 67937660001, 0, 16853760, 7685314560, 36960
rtr:G1R1, send_packet_count, port3, Accumulator, 67937660001, 0, 36960, 36960, 36960
rtr:G1R1, output_port_stalls, port3, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port3, Accumulator, 67937660001, 0, 64932624, 17533825951736, 55986
rtr:G1R1, send_bit_count, port4, Accumulator, 67937660001, 0, 16853760, 7685314560, 36960
rtr:G1R1, send_packet_count, port4, Accumulator, 67937660001, 0, 36960, 36960, 36960
rtr:G1R1, output_port_stalls, port4, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port4, Accumulator, 67937660001, 0, 65053668, 24247641170304, 55609
rtr:G1R1, send_bit_count, port5, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G1R1, send_packet_count, port5, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G1R1, output_port_stalls, port5, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port5, Accumulator, 67937660001, 0, 66905642, 52826162403196, 32312
rtr:G1R1, send_bit_count, port6, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G1R1, send_packet_count, port6, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G1R1, output_port_stalls, port6, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port6, Accumulator, 67937660001, 0, 66923982, 54360373585532, 32379
rtr:G1R1, send_bit_count, port7, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G1R1, send_packet_count, port7, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G1R1, output_port_stalls, port7, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port7, Accumulator, 67937660001, 0, 66921764, 53052481795992, 32336
rtr:G1R1, send_bit_count, port8, Accumulator, 67937660001, 0, 8171520, 3726213120, 17920
rtr:G1R1, send_packet_count, port8, Accumulator, 67937660001, 0, 17920, 17920, 17920
rtr:G1R1, output_port_stalls, port8, Accumulator, 67937660001, 0, 0, 0, 0
rtr:G1R1, idle_time, port8, Accumulator, 67937660001, 0, 66941408, 51443430003600, 32429
rtr:G1R1, xbar_stalls, port0, Accumulator, 67937660001, 0, 6940, 6940, 6940
rtr:G1R1, xbar_stalls, port1, Accumulator, 67937660001, 0, 7368, 7368, 7368
rtr:G1R1, xbar_stalls, port2, Accumulator, 67937660001, 0, 3570, 3570, 3570
rtr:G1R1, xbar_stalls, port3, Accumulator, 67937660001, 0, 5844, 5844, 5844
rtr:G1R1, xbar_stalls, port4, Accumulator, 67937660001, 0, 4138, 4138, 4138
rtr:G1R1, xbar_stalls, port5, Accumulator, 67937660001, 0, 629, 629, 629
rtr:G1R1, xbar_stalls, port6, Accumulator, 67937660001, 0, 946, 946, 946
